,game,model,experiment,episode,metric,value
4735,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,0.0
4736,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,1.0
4737,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,Main Score,30.0
4738,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,repeats guess,0.0
4739,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,0.0
4740,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
4741,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Lose,1.0
4742,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Success,0.0
4743,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Count,6.0
4744,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,6.0
4745,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,0.0
4746,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,1.0
4747,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,Main Score,0.0
4748,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
4749,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
4750,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Aborted,0.0
4751,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
4752,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Success,1.0
4753,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Count,6.0
4754,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,6.0
4755,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,0.0
4756,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,1.0
4757,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,Main Score,20.0
4758,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,repeats guess,0.0
4759,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,0.0
4760,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Aborted,0.0
4761,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Lose,1.0
4762,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Success,0.0
4763,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Count,7.0
4764,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,7.0
4765,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,0.0
4766,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,1.0
4767,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Main Score,0.0
4768,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
4769,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
4770,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
4771,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
4772,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Success,0.0
4773,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Count,6.0
4774,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
4775,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,0.0
4776,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,1.0
4777,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
4778,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,repeats guess,1.0
4779,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,1.0
4780,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
4781,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
4782,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Success,1.0
4783,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Count,7.0
4784,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,7.0
4785,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
4786,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
4787,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Main Score,30.0
4788,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,repeats guess,0.0
4789,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,0.0
4790,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
4791,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Lose,1.0
4792,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Success,0.0
4793,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Count,8.0
4794,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,8.0
4795,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,0.0
4796,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,1.0
4797,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Main Score,0.0
4798,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
4799,wordle,2b_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
4800,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
4801,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Lose,0.0
4802,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Success,1.0
4803,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Request Count,6.0
4804,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,6.0
4805,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
4806,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
4807,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Main Score,20.0
4808,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
4809,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
4810,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Aborted,0.0
4811,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Lose,1.0
4812,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Success,0.0
4813,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Request Count,6.0
4814,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,6.0
4815,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,0.0
4816,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,1.0
4817,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Main Score,0.0
4818,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,repeats guess,0.0
4819,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,0.0
4820,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Aborted,0.0
4821,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Lose,0.0
4822,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Success,1.0
4823,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Request Count,5.0
4824,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,5.0
4825,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,0.0
4826,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,1.0
4827,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Main Score,30.0
4828,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,repeats guess,0.0
4829,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,0.0
4830,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Aborted,0.0
4831,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Lose,0.0
4832,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Success,1.0
4833,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Request Count,6.0
4834,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,6.0
4835,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,0.0
4836,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,1.0
4837,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Main Score,20.0
4838,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,repeats guess,0.0
4839,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,0.0
4840,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
4841,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Lose,0.0
4842,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Success,1.0
4843,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Request Count,5.0
4844,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,5.0
4845,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,0.0
4846,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,1.0
4847,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Main Score,30.0
4848,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
4849,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
4850,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Aborted,0.0
4851,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
4852,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Success,1.0
4853,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Request Count,6.0
4854,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,6.0
4855,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,0.0
4856,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,1.0
4857,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Main Score,20.0
4858,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,repeats guess,0.0
4859,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,0.0
4860,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Aborted,0.0
4861,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Lose,0.0
4862,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Success,1.0
4863,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Request Count,4.0
4864,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,4.0
4865,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,0.0
4866,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,1.0
4867,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Main Score,50.0
4868,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
4869,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
4870,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
4871,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
4872,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Success,0.0
4873,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Request Count,6.0
4874,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
4875,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,0.0
4876,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,1.0
4877,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
4878,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,repeats guess,0.0
4879,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,0.0
4880,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
4881,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
4882,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Success,1.0
4883,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Request Count,4.0
4884,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,4.0
4885,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
4886,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
4887,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Main Score,50.0
4888,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,repeats guess,0.0
4889,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,0.0
4890,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
4891,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Lose,0.0
4892,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Success,1.0
4893,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Request Count,6.0
4894,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,6.0
4895,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,0.0
4896,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,1.0
4897,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Main Score,20.0
4898,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
4899,wordle,2b_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
4900,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
4901,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Lose,1.0
4902,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Success,0.0
4903,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Request Count,6.0
4904,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,6.0
4905,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
4906,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
4907,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Main Score,0.0
4908,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
4909,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
4910,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Aborted,0.0
4911,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Lose,1.0
4912,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Success,0.0
4913,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Request Count,6.0
4914,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,6.0
4915,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,0.0
4916,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,1.0
4917,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Main Score,0.0
4918,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,repeats guess,0.0
4919,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,0.0
4920,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Aborted,0.0
4921,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Lose,0.0
4922,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Success,1.0
4923,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Count,4.0
4924,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Parsed Request Count,4.0
4925,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Violated Request Count,0.0
4926,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Success Ratio,1.0
4927,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Main Score,50.0
4928,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,repeats guess,0.0
4929,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,total guess repetitions,0.0
4930,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Aborted,0.0
4931,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Lose,1.0
4932,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Success,0.0
4933,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Count,7.0
4934,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Parsed Request Count,7.0
4935,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Violated Request Count,0.0
4936,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Success Ratio,1.0
4937,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Main Score,0.0
4938,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,repeats guess,0.0
4939,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,total guess repetitions,0.0
4940,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Aborted,0.0
4941,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Lose,0.0
4942,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Success,1.0
4943,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Count,4.0
4944,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Parsed Request Count,4.0
4945,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Violated Request Count,0.0
4946,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Success Ratio,1.0
4947,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Main Score,50.0
4948,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,repeats guess,0.0
4949,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,total guess repetitions,0.0
4950,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Aborted,1.0
4951,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Lose,0.0
4952,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Success,0.0
4953,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Count,5.0
4954,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Parsed Request Count,4.0
4955,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Violated Request Count,1.0
4956,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Success Ratio,0.8
4957,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Main Score,
4958,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,repeats guess,
4959,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,total guess repetitions,
4960,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Aborted,0.0
4961,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Lose,1.0
4962,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Success,0.0
4963,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Count,6.0
4964,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Parsed Request Count,6.0
4965,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Violated Request Count,0.0
4966,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Success Ratio,1.0
4967,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Main Score,0.0
4968,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,repeats guess,1.0
4969,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,total guess repetitions,1.0
4970,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Aborted,0.0
4971,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Lose,1.0
4972,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Success,0.0
4973,wordle,2b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Request Count,7.0
